id,thread_id,parent_id,body,author,timestamp,type,url,thumbnail_url,hashtags,usertags,mentioned,num_likes,num_comments,level,query
CGPuQAYD5hg,CGPuQAYD5hg,CGPuQAYD5hg,"Premier Doug Ford @fordnationdougford closed gyms in Toronto and surrounding areas without warning, without notice, without reason, without any knowledge of who and why people choose to have exercise part of their daily lives. Clearly Mr. Ford, you have no idea. 
Our community of fitness enthusiasts by and large eat healthy, refrain from alcohol and tobacco, get enough sleep and live healthy and productive lives. Our lifestyle actually builds our immune system!
Gyms are much more of an essential service for countless people’s mental and physical health than is the Beer and Liquor stores and every single fast food outlet that contribute greatly to obesity, heart disease, diabetes...
My hope is that somebody... anybody... at @topublichealth can start to talk openly about HEALTH and WELLNESS instead of preaching to hide in our homes with a mask on, under a blanket!
The last time we went thru this we saw domestic violence increase, suicides spike, depression thrive, and livelihoods lost- this is happening again right now. 
This shutdown is supposed to last 28 days- a new number that is not based on any data. The shutdown will be extended and expanded to other areas and other municipalities- now would be a really good time to be vocal and resist this ridiculous move. Now!!
#covid_19 #covid #gym #fitness #wellness #essentialservices #governmentcorruption #governmentlies #immunesystem #healthyliving #healthylife",robradovski,1602510395.0,picture,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/121222840_750090082244288_2416260653999864517_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=fXqZyfmf9SMAX_xkpnY&tp=18&oh=efdfa2e74897de5afc25c834c207b956&oe=5FDCAF0A&ig_cache_key=MjQxODM1NDkzNDk3NjA1OTQ4OA%3D%3D.2,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/121222840_750090082244288_2416260653999864517_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=fXqZyfmf9SMAX_xkpnY&tp=18&oh=efdfa2e74897de5afc25c834c207b956&oe=5FDCAF0A&ig_cache_key=MjQxODM1NDkzNDk3NjA1OTQ4OA%3D%3D.2,"covid_19,covid,gym,fitness,wellness,essentialservices,governmentcorruption,governmentlies,immunesystem,healthyliving,healthylife","teamgreenphysiques,flex_chambers90,darincooperfitness,celliottability,ontario.fitness,jake__barry,rock_steady_fitness,fitbikinibeauty,chung_88,katmanwaring_,black_is_me_,cathy_cudney,gym_bro_life,johnnynash67,nelsondasilva2001,mitchel.the.monster,shawnbredin,animal_cg_88,nanc_fitness_","fordnationdougford,topublichealth",315,63,post,governmentlies
CGG6Jiuha_a,CGG6Jiuha_a,CGG6Jiuha_a,"The Antarctic circle are the walls that encompasses our flat and stationary earth. 
#wakeup #researchflatearth #flatearthmatters #kidsmatter #canada #yyc #missmyson #flatearth #education #fe #nasalies #helieohsintrick #firmament #truth #earth #flatearthisreal #itsflat #flataf #firmament #flatearth101 #flatearthcanada #sheeple #moncton #calgary #flatty #governmentlies #worldstage #mentalslavery #globetards #saveourchildren #savethechildren",arock78,1602214644.0,picture,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/121006859_816603352512198_8837298866831228312_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=h5bR6gs_7pIAX_Yg89k&tp=18&oh=fcfcae5905d8419b842331178cc29b44&oe=5FDD2DE2&ig_cache_key=MjQxNTg3Mzk5MjU5MTUxOTcwNg%3D%3D.2,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/121006859_816603352512198_8837298866831228312_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=h5bR6gs_7pIAX_Yg89k&tp=18&oh=fcfcae5905d8419b842331178cc29b44&oe=5FDD2DE2&ig_cache_key=MjQxNTg3Mzk5MjU5MTUxOTcwNg%3D%3D.2,"wakeup,researchflatearth,flatearthmatters,kidsmatter,canada,yyc,missmyson,flatearth,education,fe,nasalies,helieohsintrick,firmament,truth,earth,flatearthisreal,itsflat,flataf,firmament,flatearth101,flatearthcanada,sheeple,moncton,calgary,flatty,governmentlies,worldstage,mentalslavery,globetards,saveourchildren,savethechildren",,,562,225,post,governmentlies
CFmbYw7MbaW,CFmbYw7MbaW,CFmbYw7MbaW,"Architecture is a visual art, and the buildings speak for themselves ✨ 
Featured India Gate
.
.
.
.
.
.
.
.
.
.
.
.
For more follow me @rawphotographyofficial
.
.
.
.
.
.
.
.
.
.
.
.
 #flatearthchronicles #psalm #design #travelphotography #nycnightlife #coorg #globallie #landscape #researchoperationpaperclip #projectfishbowl #ig #of #spacex #cityscape #seekthetruth #freakz #photooftheday #governmentlies #sky #gay #earthisflat #nasalies #hollywood #landscapephotography #arch #triumphalarch #architecture #landmark #monument",rawphotographyofficial,1601124773.0,picture,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/120091769_124306565815201_3408987907059092069_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6D7T1pi0DToAX9r7FKo&tp=18&oh=72c1842b83cc9462b0b487a026fb03ac&oe=5FDC9806&ig_cache_key=MjQwNjczMTQ5OTkzMjA3MTU3NA%3D%3D.2,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/120091769_124306565815201_3408987907059092069_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6D7T1pi0DToAX9r7FKo&tp=18&oh=72c1842b83cc9462b0b487a026fb03ac&oe=5FDC9806&ig_cache_key=MjQwNjczMTQ5OTkzMjA3MTU3NA%3D%3D.2,"flatearthchronicles,psalm,design,travelphotography,nycnightlife,coorg,globallie,landscape,researchoperationpaperclip,projectfishbowl,ig,of,spacex,cityscape,seekthetruth,freakz,photooftheday,governmentlies,sky,gay,earthisflat,nasalies,hollywood,landscapephotography,arch,triumphalarch,architecture,landmark,monument","sonyalphain,anshika_dogra66,roadrunneroffic,gangarana4596,_savaana_,thehimalyangirl,i_belong_to_the_mountains,duniya_ki_khichdi,_anjali_rana02,mounthikersofficial,heart_in.hills,garg340,rea611,hiroko.1966",rawphotographyofficial,196,27,post,governmentlies
CFIJkqIAp1G,CFIJkqIAp1G,CFIJkqIAp1G,"🤣🤣🤣🤣 💀🍿📈
💚
🐸
#followthewhiterabbit
#illuminaticonfirmed
#seekthetruth
#pedogate
#liberaltears
#qarmy
#freedomthinker
#thetruthwillsetyoufree
#adrenochrome
#trump2020🇺🇸
#governmentcorruption
#thesepeoplearesick
#allthewayup 
#spiritcooking
#pizzagateisreal
#wearethenewsnow
#governmentlies
#conspiracyfiles
#painiscoming
#wwg1wgaworldwide
#governmentconspiracy
#conspiracy 
#podestaemails
#thestormisuponus
#operationmockingbird
#wearethestorm
#wwg1wga🇺🇸
#thegreatawakeningworldwide
#onenation 
#savethechildren",lukeadope,1600108801.0,picture,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/119227120_236639787789373_7143411891000575052_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bKVeu53cusEAX-aN1bf&tp=18&oh=856cf0aef5895431c073815e9e83783c&oe=5FDC6B47&ig_cache_key=MjM5ODIwODkwMzEyNjA5NzIyMg%3D%3D.2,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/119227120_236639787789373_7143411891000575052_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bKVeu53cusEAX-aN1bf&tp=18&oh=856cf0aef5895431c073815e9e83783c&oe=5FDC6B47&ig_cache_key=MjM5ODIwODkwMzEyNjA5NzIyMg%3D%3D.2,"followthewhiterabbit,illuminaticonfirmed,seekthetruth,pedogate,liberaltears,qarmy,freedomthinker,thetruthwillsetyoufree,adrenochrome,trump2020,governmentcorruption,thesepeoplearesick,allthewayup,spiritcooking,pizzagateisreal,wearethenewsnow,governmentlies,conspiracyfiles,painiscoming,wwg1wgaworldwide,governmentconspiracy,conspiracy,podestaemails,thestormisuponus,operationmockingbird,wearethestorm,wwg1wga,thegreatawakeningworldwide,onenation,savethechildren",lukeadope,,1207,26,post,governmentlies
