id,thread_id,parent_id,body,author,timestamp,type,url,thumbnail_url,hashtags,usertags,mentioned,num_likes,num_comments,level,query
CHfs_qrhff2,CHfs_qrhff2,CHfs_qrhff2,"Shape shifting..

 #billgates #vaccines #killingus #openyoureyes #fuckthesystem #coronahoax2020 #plandemic #5g #medialies #humanity #masscontrol #dontgettested #depopulation #scamdemic #truthseeker #trump #plannedemic #awareness #anonymous #q #chemtrails #agenda21 #agenda2030 #covid_19 #coronahoaxvirus #adrenochrom #pedophelia #satanic #reptilians",theconspiracyterrorist,1605190530.0,video,https://scontent-muc2-1.cdninstagram.com/v/t50.2886-16/124982783_398293148190467_8471691554868309709_n.mp4?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JYM59JNfg-IAX-rRTzN&oe=5FB029C8&oh=e7c6ccdd418e6b253aac33c16fd6d6ce,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124673444_398710144611254_7963925025807702835_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cnXMkZUhGFkAX82lx0g&tp=18&oh=51e1710bb94fda44a4d8973f06917f56&oe=5FB0063E,"billgates,vaccines,killingus,openyoureyes,fuckthesystem,coronahoax2020,plandemic,5g,medialies,humanity,masscontrol,dontgettested,depopulation,scamdemic,truthseeker,trump,plannedemic,awareness,anonymous,q,chemtrails,agenda21,agenda2030,covid_19,coronahoaxvirus,adrenochrom,pedophelia,satanic,reptilians",,,1,0,post,plannedemic
CHfDeUJBS-0,CHfDeUJBS-0,CHfDeUJBS-0,This is just so true. #truth #tellthetruth #stopthesteal #plannedemic #scamdemic #virushoax,carahasangels,1605168722.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124672013_2881685908727724_6706182904685785716_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EEveUlwaKMEAX-WFIjl&tp=18&oh=7ec9571a0ac4dfceb400d403a4b4a9f0&oe=5FD7A657,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124672013_2881685908727724_6706182904685785716_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EEveUlwaKMEAX-WFIjl&tp=18&oh=7ec9571a0ac4dfceb400d403a4b4a9f0&oe=5FD7A657,"truth,tellthetruth,stopthesteal,plannedemic,scamdemic,virushoax",,,5,1,post,plannedemic
CHeaSDPhU0j,CHeaSDPhU0j,CHeaSDPhU0j,"#fearmongering 
#plannedemic 
#covid_19 #coronavirusmemes😂😂😂 
#covid 
#themediaisthevirus 
#themedialies 
#fakenews
#wakeupspeakup 
#propoganda
#propaganda",0save_the_children0,1605147126.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/125189872_198386378358029_8387984706145571071_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qyCdm5lbAUAAX_lg8de&tp=19&oh=4aa8bf8ac90c0d2d495fc74efe4e92c5&oe=5FD7AA58,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/125189872_198386378358029_8387984706145571071_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qyCdm5lbAUAAX_lg8de&tp=19&oh=4aa8bf8ac90c0d2d495fc74efe4e92c5&oe=5FD7AA58,"fearmongering,plannedemic,covid_19,coronavirusmemes,covid,themediaisthevirus,themedialies,fakenews,wakeupspeakup,propoganda,propaganda",,,0,0,post,plannedemic
CHeBTmtglIL,CHeBTmtglIL,CHeBTmtglIL,"👉🏽How to Practice Safe Sun-gazing:☀️

•Practice it in the morning, within an hour of sunrise or/and sunset (it’s safer when the sun is closest to the earth)

👉🏽The Benefits from Sun-gazing ☀️

•Increased Energy Levels

• Some are able to subsist more and more on light as they expand their practice of sun-gazing, without eating regular food and/or no food.

• Increased eye strength and health

• Lessening of stress

• Increased strength of your Immune System

• Alleviation of multiple physical ailments so common in our modern day world.

• Increased awareness and clearer thinking

“The theory is that the sun is the force of all life, and staring at it can infuse the body with large amounts of energy. This is a straight-forward yet effective method based on solar energy, which enables us to harmonise and recharge the body with life energy and also invoke the unlimited powers of the mind very easily.

PLEASE SHARE MY POSTS, LIKE AND LEAVE A COMMENT, I HAVE BEEN SHADOWBANNED ❗️THANKS 🙏🏽❤️ 

FOLLOW 👉 @miri.p.swiss.truths 🔥🔥
FOR MORE CONTENT AND TRUTH! 🔥🔥

#sungazing #naturopathy  #naturalcures #sungaze #diyremedies 
#lockstep #populationcontrol 
#plannedemic  #georgiaguidestones #saynotomasks 
#governmentconspiracy #Covid1984 #agenda21 #agenda2030 #wedonotconsent #predictiveprogramming #theworldisastage #microchip #mkultra  #markofthebeast #scamdemic #governmentcorruption #bigpharma #newworldorderagenda #truthinplainsight #rockefellerfoundation #id2020 #event201 #falseflags #defundhollywood",miri.p.swiss.truths,1605134032.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124642711_120261616364233_5784554781400868674_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=uYBEVYp0vPkAX9xatCd&tp=15&oh=8c924d9115d1faccb70772253eb6f514&oe=5FD7D5A7,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124642711_120261616364233_5784554781400868674_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=uYBEVYp0vPkAX9xatCd&tp=15&oh=8c924d9115d1faccb70772253eb6f514&oe=5FD7D5A7,"sungazing,naturopathy,naturalcures,sungaze,diyremedies,lockstep,populationcontrol,plannedemic,georgiaguidestones,saynotomasks,governmentconspiracy,covid1984,agenda21,agenda2030,wedonotconsent,predictiveprogramming,theworldisastage,microchip,mkultra,markofthebeast,scamdemic,governmentcorruption,bigpharma,newworldorderagenda,truthinplainsight,rockefellerfoundation,id2020,event201,falseflags,defundhollywood",,miri,394,46,post,plannedemic
CHd5J5YnlsK,CHd5J5YnlsK,CHd5J5YnlsK,#masksdontwork #covidnews #covid_19 #plannedemic #lockdown #quarintinelife #quarintinelife2020 #newworldorder #biology #science #fakevirus #fakevirus2020 #plandemic2020 #scamdemic #news #realnews #interestingfacts #notomasks #masks  #protest #agenda21 #facts #governmentcorruption #newworldorder #agenda2030 #scamdemic2020 #billgates,plan_demic2.0,1605129758.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124675425_2866907610235271_6013394266252955300_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gudrfRTIZPQAX8X1b5G&tp=18&oh=bc56e54b89ff7ea0fd0a953bff712ffb&oe=5FD650B2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124675425_2866907610235271_6013394266252955300_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gudrfRTIZPQAX8X1b5G&tp=18&oh=bc56e54b89ff7ea0fd0a953bff712ffb&oe=5FD650B2,"masksdontwork,covidnews,covid_19,plannedemic,lockdown,quarintinelife,quarintinelife2020,newworldorder,biology,science,fakevirus,fakevirus2020,plandemic2020,scamdemic,news,realnews,interestingfacts,notomasks,masks,protest,agenda21,facts,governmentcorruption,newworldorder,agenda2030,scamdemic2020,billgates",,,3,0,post,plannedemic
CHd5BpRHKUt,CHd5BpRHKUt,CHd5BpRHKUt,#masksdontwork #covidnews #covid_19 #plannedemic #lockdown #quarintinelife #quarintinelife2020 #newworldorder #biology #science #fakevirus #fakevirus2020 #plandemic2020 #scamdemic #news #realnews #interestingfacts #notomasks #masks  #protest #agenda21 #facts #governmentcorruption #newworldorder #agenda2030 #scamdemic2020 #billgates,plan_demic2.0,1605129690.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124300615_360165015061152_4935284947153770750_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=C2ViyvvPr6oAX_Uw7kl&tp=18&oh=d2698e9e1d1d717a5520664de1f7a1de&oe=5FD6ACEB,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124300615_360165015061152_4935284947153770750_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=C2ViyvvPr6oAX_Uw7kl&tp=18&oh=d2698e9e1d1d717a5520664de1f7a1de&oe=5FD6ACEB,"masksdontwork,covidnews,covid_19,plannedemic,lockdown,quarintinelife,quarintinelife2020,newworldorder,biology,science,fakevirus,fakevirus2020,plandemic2020,scamdemic,news,realnews,interestingfacts,notomasks,masks,protest,agenda21,facts,governmentcorruption,newworldorder,agenda2030,scamdemic2020,billgates",,,3,0,post,plannedemic
CHdzaeLHmvS,CHdzaeLHmvS,CHdzaeLHmvS,"It doesn’t matter whether you’re a Republican or Democrat.

What I’m asking you now, are these two questions:

How long did the 1918 spanish flu plannedemic last in the US?

If you don’t know, check the photo below.

Second question, why would you believe anyone who tells you “We’re rounding the corner” on COVID-19, a more infectious and deadly virus than the Spanish Flu, after only eight months?
#ijs #plannedemic #socialengineering",digable_fashion_design_co,1605126748.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124570322_659024021433502_8651468960778859777_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5DPC2jcPoFkAX_B-FvO&tp=19&oh=c545242531e68228f09ef04f00d931e5&oe=5FD663F5,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124570322_659024021433502_8651468960778859777_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5DPC2jcPoFkAX_B-FvO&tp=19&oh=c545242531e68228f09ef04f00d931e5&oe=5FD663F5,"ijs,plannedemic,socialengineering",,,7,1,post,plannedemic
CHdkJ2XgwfR,CHdkJ2XgwfR,CHdkJ2XgwfR,#nwo #coronavirus #plannedemic #hoax #covid19,nonothingseektruth,1605118747.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124652984_796218534257488_138163166285840960_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PMG0SXXkE3MAX_kDYkk&tp=18&oh=0f75be8d25337cf7505a0c39c114d7b5&oe=5FD63873,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124652984_796218534257488_138163166285840960_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PMG0SXXkE3MAX_kDYkk&tp=18&oh=0f75be8d25337cf7505a0c39c114d7b5&oe=5FD63873,"nwo,coronavirus,plannedemic,hoax,covid19",,,2,0,post,plannedemic
CHdSxholCrh,CHdSxholCrh,CHdSxholCrh,"under control"" in what he describes as ""the worst wave yet in this pandemic,"" following his first coronavirus briefing this week.

Biden expressed similar sentiments in August, saying he would do ""whatever it takes to save lives,"" including a national lockdown, if COVID-19 infections surged in January, exacerbated by the flu season.

""I would shut it [the country] down; I would listen to the scientists,"" Biden told ABC News anchor David Muir.

.
.
.
.
.
.
.
.
#newyork #california #florida
#trump #biden 
#newabnormal #nonewnormal
#plannedemic #trump
#quarantine #quarantinelife #Agenda21 #agenda2030 #billgates #socialdistancing #stayhome #staywoke #chemtrails #flatearth #newnormal 
#plandemic #washyourhands #facemasks #facemask 
.
.",awakening_sheep,1605109670.0,video,https://scontent-muc2-1.cdninstagram.com/v/t50.2886-16/124547680_869168837223421_8735909405429345131_n.mp4?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=JoBiTz-BO8cAX-q-nhV&oe=5FAF9950&oh=5a4d3a49882e351f1d7caa9cbb12eadf,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/124274428_201853498058403_4966772880953808758_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1-LePb41BgEAX-6Vcr2&tp=18&oh=1ce093bc4d3ec843e520f8da74aa678b&oe=5FB00923,"newyork,california,florida,trump,biden,newabnormal,nonewnormal,plannedemic,trump,quarantine,quarantinelife,agenda21,agenda2030,billgates,socialdistancing,stayhome,staywoke,chemtrails,flatearth,newnormal,plandemic,washyourhands,facemasks,facemask",,,328,80,post,plannedemic
CHdJWzvs5-A,CHdJWzvs5-A,CHdJWzvs5-A,Pandemic is just “dem” surrounded by panic 😂😂 #trump #trumptrain #trump2020 #republican #hoax #plannedemic,conservative_david,1605104698.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124518901_3848657678525216_4476376973970056988_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=QprF1TQwQikAX9n7-Ce&tp=19&oh=169f515a893cff23a3e2e10c7b10c3a9&oe=5FD60EE4,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124518901_3848657678525216_4476376973970056988_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=QprF1TQwQikAX9n7-Ce&tp=19&oh=169f515a893cff23a3e2e10c7b10c3a9&oe=5FD60EE4,"trump,trumptrain,trump2020,republican,hoax,plannedemic",,,1,0,post,plannedemic
